Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Emit_Timestamp
2023-04-25 08:29:13,147.176.238.193,181.55.188.31,4973,2553,ICMP,498,Control,HTTP,Labore perferendis nam consequatur nostrum. Corporis quia reiciendis dolorem saepe voluptas.,,7.88,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Biju Bawa,Opera/9.34.(X11; Linux i686; en-ZA) Presto/2.9.165 Version/12.00,Segment A,"Saharsa, Gujarat",,Log Data,Alert Data,Firewall,2026-03-26 15:06:24
2020-08-09 03:17:13,52.206.12.192,101.213.74.80,10018,51305,TCP,781,Control,DNS,Qui expedita ipsum dignissimos dolore assumenda veritatis. Quae aliquam culpa libero iure placeat ab ex.,IoC Detected,29.42,,DDoS,Known Pattern A,Blocked,Low,Darshit Ramakrishnan,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/21.0.818.0 Safari/536.1",Segment C,"Gopalpur, Andhra Pradesh",25.29.156.146,Log Data,Alert Data,Firewall,2026-03-26 15:06:24
2023-01-03 18:35:31,153.38.66.56,10.82.170.207,10764,30245,ICMP,259,Control,DNS,"Odio aspernatur ex alias aliquam. Aut amet harum expedita suscipit beatae repudiandae.
Maxime blanditiis odio reiciendis esse officia. Quas rem repudiandae nam atque architecto nam.",IoC Detected,91.18,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Bhavin Ganesan,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; mhr-RU) AppleWebKit/534.6.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.6.1",Segment C,"Jamshedpur, Meghalaya",,Log Data,Alert Data,Firewall,2026-03-26 15:06:24
2021-05-15 11:55:00,163.126.108.148,151.210.80.225,34549,46545,ICMP,990,Control,FTP,Harum illo tenetur suscipit. Incidunt saepe voluptatum. Quaerat nisi accusamus exercitationem id ipsa aliquid ullam.,,44.59,,Malware,Known Pattern A,Ignored,Medium,Taran Din,Mozilla/5.0 (Windows NT 6.2; ia-FR; rv:1.9.1.20) Gecko/4947-12-04 07:13:16 Firefox/11.0,Segment C,"Uluberia, Uttarakhand",,,Alert Data,Firewall,2026-03-26 15:06:25
2023-08-10 13:27:23,6.59.4.237,106.157.42.107,42381,54230,TCP,365,Data,DNS,"Alias sequi aperiam quae alias et assumenda molestiae. Soluta nobis earum distinctio rem cum.
Illo ea culpa consectetur corporis cum veniam. Debitis deserunt ducimus porro.",IoC Detected,20.82,,Malware,Known Pattern A,Ignored,High,Nishith Borah,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.34.1 (KHTML, like Gecko) Version/4.1 Safari/533.34.1",Segment A,"Chittoor, Assam",148.114.175.127,Log Data,,Server,2026-03-26 15:06:25
2021-08-25 16:17:08,101.102.43.227,164.114.103.41,9860,26275,TCP,869,Data,DNS,Aliquid voluptate facere natus sapiente est. Architecto ratione saepe aspernatur veniam. Illo dolores repellendus quae ab. Minima rerum dolorem expedita.,,99.84,,Malware,Known Pattern B,Blocked,Low,Aradhya Agate,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sat-IN) AppleWebKit/533.45.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.45.2",Segment A,"Bulandshahr, Andhra Pradesh",109.22.143.130,,,Firewall,2026-03-26 15:06:25
2022-05-23 12:20:41,209.38.82.93,188.64.240.182,31907,24722,TCP,1110,Data,FTP,Tempora velit nulla tempore quos autem aut. Aperiam repudiandae odit quo accusamus.,,23.57,,Intrusion,Known Pattern A,Blocked,High,Miraya Atwal,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_9 rv:3.0; mk-MK) AppleWebKit/531.18.2 (KHTML, like Gecko) Version/5.0 Safari/531.18.2",Segment C,"Orai, Chhattisgarh",81.86.13.48,Log Data,,Server,2026-03-26 15:06:25
2022-02-15 11:55:46,128.225.149.43,167.200.162.149,23518,54755,UDP,1002,Control,HTTP,Expedita totam modi cum repudiandae. Sequi eligendi nemo excepturi. Eos nulla laborum inventore ipsum necessitatibus.,IoC Detected,40.18,Alert Triggered,Malware,Known Pattern B,Logged,Low,Lavanya Doctor,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/51.0.804.0 Safari/533.2",Segment B,"Munger, Tamil Nadu",,,Alert Data,Server,2026-03-26 15:06:25
2022-05-11 17:45:03,77.248.139.96,133.118.69.149,6514,18629,TCP,1250,Control,DNS,Laudantium fugit molestias ea. Voluptatem officiis quam dolorum nesciunt. Minus dolorum necessitatibus est eligendi.,IoC Detected,94.24,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Eva Lala,Opera/9.43.(Windows NT 4.0; ia-FR) Presto/2.9.162 Version/11.00,Segment B,"Bhopal, Rajasthan",177.237.119.75,,Alert Data,Server,2026-03-26 15:06:26
2022-05-11 07:30:33,57.115.133.208,101.27.223.206,7050,34134,TCP,928,Data,HTTP,"Odit ipsam facere magnam ea ad dolore deserunt. Accusantium nihil sequi expedita commodi.
Aliquam necessitatibus non dolor earum. Molestias recusandae aperiam veritatis reprehenderit.",,27.94,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Heer Sodhi,Opera/8.11.(X11; Linux i686; mn-MN) Presto/2.9.171 Version/11.00,Segment A,"Vadodara, Kerala",,,,Firewall,2026-03-26 15:06:26
2021-09-21 13:15:49,99.242.202.116,94.45.168.128,57433,31638,TCP,82,Control,DNS,Voluptas corrupti modi atque. Et eligendi dignissimos optio. Natus eum deleniti minima cupiditate molestias. Rem distinctio dolor tempora nihil ullam.,IoC Detected,97.64,,Malware,Known Pattern A,Ignored,Medium,Aniruddh Kakar,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/20.0.845.0 Safari/535.0",Segment C,"Mango, Mizoram",,Log Data,Alert Data,Firewall,2026-03-26 15:06:26
2020-01-20 18:08:37,142.176.173.149,90.225.52.57,8489,17414,TCP,1215,Data,DNS,Labore est nesciunt excepturi velit similique laborum. Blanditiis veniam aliquam eveniet sit non molestias. Nulla dolores nesciunt nulla ex nemo.,IoC Detected,44.76,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Alisha Goswami,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/43.0.865.0 Safari/531.2",Segment B,"Thoothukudi, Goa",,,Alert Data,Server,2026-03-26 15:06:26
2022-04-01 09:47:28,48.26.73.91,195.242.23.48,64620,63066,ICMP,1339,Control,HTTP,Ab neque placeat ab labore. Animi totam incidunt quidem perferendis quia fugit. Quos earum rerum fugiat expedita dolores. Incidunt ea doloremque sit porro.,,28.29,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Aayush Dewan,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.1),Segment B,"Chandrapur, Assam",,,,Firewall,2026-03-26 15:06:26
2022-05-08 21:44:53,102.21.94.11,156.8.141.135,4830,60023,TCP,1015,Data,HTTP,Fugiat repellendus aspernatur doloremque temporibus perspiciatis quis. Et molestias quos soluta.,IoC Detected,80.51,,DDoS,Known Pattern A,Logged,Low,Siya Basak,Opera/8.26.(Windows NT 6.1; mn-MN) Presto/2.9.172 Version/12.00,Segment A,"Kalyan-Dombivli, Jharkhand",,,,Firewall,2026-03-26 15:06:27
2020-10-11 22:58:27,182.188.36.132,77.111.192.140,29900,36629,ICMP,977,Data,FTP,"Perspiciatis quisquam molestiae quia ipsa ut pariatur. Qui alias maxime quam temporibus dolorem. Eligendi molestiae iste.
Corporis consectetur hic cum repellendus aperiam. Quas repudiandae mollitia.",IoC Detected,80.64,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Aradhya Arya,Mozilla/5.0 (Windows NT 6.2; an-ES; rv:1.9.1.20) Gecko/7660-10-14 06:09:35 Firefox/3.6.6,Segment C,"Bhusawal, Maharashtra",,Log Data,Alert Data,Server,2026-03-26 15:06:27
2020-07-04 06:23:23,177.113.106.251,131.243.76.11,5544,55228,TCP,536,Data,DNS,Molestias repellendus ex aliquam quod doloribus iure. Laudantium nisi ratione voluptatibus praesentium quibusdam rerum. Occaecati omnis recusandae maxime autem.,,38.91,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Umang Kala,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/10.2y2698.0 Mobile/92Z870 Safari/531.0",Segment A,"Mangalore, Bihar",,Log Data,Alert Data,Firewall,2026-03-26 15:06:27
2023-01-24 12:07:19,194.85.108.95,105.250.133.219,41559,21817,UDP,837,Control,HTTP,Deleniti quidem fugiat et. Dignissimos eius iure. Incidunt eaque illo quidem architecto nam suscipit.,,68.57,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Pihu Sha,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_9) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/27.0.847.0 Safari/536.0",Segment B,"Panvel, Nagaland",,Log Data,,Server,2026-03-26 15:06:27
2023-09-15 15:43:03,46.236.76.78,68.194.124.162,40832,28015,UDP,118,Data,HTTP,"Esse porro corrupti. Iusto magnam sunt dolorem fuga explicabo.
Incidunt corrupti rem quisquam. Est iure suscipit. Pariatur tempora suscipit cum.",IoC Detected,96.27,,Malware,Known Pattern A,Logged,Medium,Dhanush Sagar,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1),Segment A,"Chandrapur, Chhattisgarh",50.108.129.83,,,Firewall,2026-03-26 15:06:27
2020-10-17 08:29:24,167.124.195.133,40.72.9.205,56762,49508,UDP,552,Data,DNS,"Repellendus quaerat numquam modi. Possimus pariatur qui aliquid temporibus at.
Est earum nulla nesciunt quos quod voluptates qui. Suscipit similique nulla odio repellat.",IoC Detected,67.11,,Intrusion,Known Pattern A,Blocked,High,Jayan Wali,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.33.2 (KHTML, like Gecko) Version/5.1 Safari/534.33.2",Segment C,"Muzaffarnagar, Rajasthan",,,Alert Data,Firewall,2026-03-26 15:06:28
2021-05-26 03:45:00,171.129.149.57,4.50.144.69,8478,60642,UDP,160,Data,FTP,"Ipsam vitae architecto dolorem dignissimos aliquam. Tempora unde in porro. Quod expedita magnam facilis culpa fuga beatae.
Incidunt aperiam officia. Itaque neque cum nam.",IoC Detected,71.09,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Kashvi Choudhry,Opera/8.57.(X11; Linux i686; mk-MK) Presto/2.9.174 Version/12.00,Segment B,"Jalandhar, Telangana",,Log Data,Alert Data,Server,2026-03-26 15:06:28
2022-06-11 20:20:07,123.181.230.73,42.75.49.245,29544,53495,TCP,459,Control,DNS,Repellendus est accusantium laudantium commodi ratione. Nostrum maxime architecto eveniet tempora distinctio maxime perferendis.,IoC Detected,93.93,Alert Triggered,Malware,Known Pattern A,Ignored,High,Tanya Apte,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/52.0.844.0 Mobile/47Q510 Safari/536.2",Segment C,"Bokaro, Maharashtra",167.10.173.17,Log Data,Alert Data,Server,2026-03-26 15:06:28
2020-06-03 16:01:53,207.25.50.38,48.163.186.97,50999,16025,UDP,743,Data,FTP,Natus qui excepturi optio eligendi. Minima eum mollitia iste dicta. Aliquid sit ea delectus. Nulla cumque maxime minima voluptas.,IoC Detected,88.2,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Shaan Vig,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5131-10-03 18:19:54 Firefox/3.6.18,Segment A,"Bidhannagar, Gujarat",206.25.67.211,Log Data,Alert Data,Firewall,2026-03-26 15:06:28
2021-02-22 09:35:27,41.223.249.196,72.5.78.233,44476,2801,ICMP,1079,Control,HTTP,"Nostrum ullam molestias facere. Quas quibusdam quaerat repudiandae. Facere fugiat quos quasi.
Explicabo eaque vero nobis qui ex. Cupiditate dolore omnis iusto accusamus voluptates a.",,20.45,,DDoS,Known Pattern B,Logged,High,Reyansh Ramachandran,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0 rv:2.0; ln-CD) AppleWebKit/535.4.4 (KHTML, like Gecko) Version/4.1 Safari/535.4.4",Segment A,"Ujjain, Bihar",64.101.99.237,,Alert Data,Firewall,2026-03-26 15:06:28
2023-07-25 02:43:16,134.37.178.90,178.180.225.143,8196,19380,UDP,969,Control,DNS,Beatae sed eveniet repellat laborum incidunt hic. Laudantium natus blanditiis dolorum. Necessitatibus laborum explicabo minima fugit recusandae magnam.,,0.23,Alert Triggered,Malware,Known Pattern A,Ignored,High,Ishita Mann,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),Segment B,"Buxar, Goa",182.77.191.37,,,Server,2026-03-26 15:06:29
2023-06-20 23:47:35,77.202.154.167,182.50.146.55,1190,22550,UDP,640,Control,HTTP,"Autem neque repudiandae dignissimos omnis. Voluptates neque perspiciatis et. Assumenda error praesentium alias.
Minima nulla repellat voluptatum. Repellendus quod a qui.",,14.69,,Intrusion,Known Pattern A,Ignored,High,Yuvraj  Choudhry,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.16.3 (KHTML, like Gecko) Version/5.0.5 Safari/534.16.3",Segment C,"New Delhi, Odisha",,,,Server,2026-03-26 15:06:29
2023-09-24 09:01:17,136.16.24.172,77.109.151.184,33036,21670,TCP,1481,Control,DNS,Tenetur quasi quaerat non id blanditiis quis. Minima expedita porro sapiente voluptatum.,IoC Detected,53.28,,Intrusion,Known Pattern A,Ignored,Medium,Hansh Chacko,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/16.0.849.0 Safari/535.1",Segment A,"Chinsurah, Rajasthan",115.55.109.254,,Alert Data,Server,2026-03-26 15:06:29
2023-07-02 00:22:33,62.197.31.211,2.153.175.12,32766,50634,UDP,645,Data,HTTP,"Quis quas vel esse harum ipsa quasi. Harum veritatis dolores corrupti sequi delectus.
Sunt blanditiis aut vero libero libero laboriosam. Deleniti dolorum ut. Iusto eveniet amet quis animi repellat.",,91.75,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Adah Jayaraman,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; be-BY) AppleWebKit/532.20.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.20.1",Segment C,"Karaikudi, Karnataka",,Log Data,,Server,2026-03-26 15:06:29
2022-11-25 17:01:47,42.163.132.95,169.48.76.190,10160,36466,ICMP,1207,Data,FTP,"Repudiandae ab beatae temporibus iure.
Maiores fuga ipsa id architecto animi odit quidem. Repellat ut deleniti quibusdam reprehenderit.",,11.87,,DDoS,Known Pattern A,Blocked,Low,Kiaan Kara,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0 rv:5.0; ko-KR) AppleWebKit/533.35.4 (KHTML, like Gecko) Version/4.0 Safari/533.35.4",Segment C,"Dharmavaram, Odisha",,,Alert Data,Firewall,2026-03-26 15:06:29
2022-01-07 13:21:31,56.31.78.123,209.135.134.202,58676,9769,TCP,485,Data,DNS,"Deleniti et ipsam mollitia. Eveniet sint placeat eius.
Velit qui laborum.",,34.62,,DDoS,Known Pattern B,Logged,Medium,Anvi Bhardwaj,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.2.5 (KHTML, like Gecko) Version/4.0 Safari/533.2.5",Segment C,"Farrukhabad, Assam",117.154.128.198,,Alert Data,Server,2026-03-26 15:06:30
2022-07-29 21:33:09,200.130.168.224,142.1.165.30,7528,57480,ICMP,1041,Control,HTTP,Saepe earum nisi soluta dolores fuga labore. Quaerat repellendus nihil quas ea voluptatibus.,,18.92,Alert Triggered,Malware,Known Pattern B,Ignored,High,Sara Datta,Opera/8.20.(Windows NT 4.0; lv-LV) Presto/2.9.173 Version/12.00,Segment A,"Ahmednagar, Telangana",43.114.204.56,,Alert Data,Server,2026-03-26 15:06:30
2021-05-27 06:24:40,17.54.110.54,102.178.76.240,46101,4187,UDP,98,Control,HTTP,"Illo atque voluptas. Nesciunt modi doloremque dicta quasi.
Pariatur commodi illum facere totam officia asperiores eius.",IoC Detected,10.46,,Intrusion,Known Pattern A,Blocked,Medium,Yakshit Kibe,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6093-05-12 07:37:54 Firefox/5.0,Segment A,"Jalna, Goa",41.168.68.107,Log Data,,Server,2026-03-26 15:06:30
2023-05-27 05:25:03,31.4.151.213,190.29.84.138,16708,62732,TCP,982,Control,FTP,"Mollitia recusandae iste repudiandae nam ad.
Earum fugiat quo illum atque occaecati perferendis. Facilis placeat quibusdam voluptatum harum.",,37.69,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Madhav Deol,Opera/9.55.(X11; Linux i686; kk-KZ) Presto/2.9.170 Version/12.00,Segment B,"Thanjavur, Uttar Pradesh",158.54.196.220,Log Data,Alert Data,Firewall,2026-03-26 15:06:30
2022-06-16 18:44:30,98.57.14.34,158.19.64.182,52743,36146,ICMP,1189,Control,DNS,Suscipit cupiditate sed corrupti distinctio deleniti. Illo deserunt ut vel labore velit optio.,IoC Detected,0.87,,Malware,Known Pattern B,Logged,Medium,Suhana Sama,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0),Segment A,"Maheshtala, Jharkhand",,Log Data,Alert Data,Firewall,2026-03-26 15:06:30
2021-06-14 15:34:06,75.31.238.80,72.162.168.243,56551,48917,TCP,1285,Control,HTTP,"Recusandae velit iusto ipsum at. Atque tenetur ab.
Repellendus aliquid nulla. Sunt nulla quos vel. Aperiam atque provident aliquam cupiditate.
Earum eum at quis quis dolorum.",,62.49,,Intrusion,Known Pattern B,Blocked,High,Anika Goyal,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_2; rv:1.9.4.20) Gecko/7507-09-24 00:40:00 Firefox/4.0,Segment A,"Kishanganj, Karnataka",36.40.119.14,Log Data,Alert Data,Firewall,2026-03-26 15:06:31
2021-10-16 05:50:27,78.74.141.36,192.101.197.117,18889,14324,UDP,460,Control,HTTP,"A ex rem ipsam aperiam tempore eaque. Iusto totam aliquid facere sint voluptate nam.
Laboriosam nisi beatae tempore. Dicta nostrum harum sit blanditiis dicta iusto.",,68.4,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Vanya Mane,Mozilla/5.0 (Windows NT 5.1; ts-ZA; rv:1.9.1.20) Gecko/5803-03-12 20:46:56 Firefox/12.0,Segment A,"Tinsukia, Karnataka",102.155.199.32,,,Server,2026-03-26 15:06:31
2021-05-19 04:19:23,164.210.115.141,38.37.34.246,12108,34671,ICMP,653,Control,FTP,"Inventore tempore suscipit veritatis eos eligendi consectetur. Quia voluptas unde enim ipsam.
Fugit necessitatibus magni. Nobis nobis nostrum.
Temporibus quas ea esse a dolore optio vel.",IoC Detected,53.75,,DDoS,Known Pattern B,Ignored,Medium,Sana Bansal,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nb-NO) AppleWebKit/534.6.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.6.3",Segment C,"Jaipur, Sikkim",16.151.249.16,,,Server,2026-03-26 15:06:31
2022-06-30 22:10:51,76.64.177.173,76.215.122.76,24347,44169,TCP,345,Control,DNS,"Aut voluptate dolor recusandae. Eos iusto voluptatem harum.
Illo ipsa repellat rerum provident nemo. Molestias vero assumenda nemo voluptates ipsum. Ad eum mollitia rem aspernatur suscipit.",IoC Detected,89.26,,Malware,Known Pattern A,Blocked,Medium,Miraya Dixit,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/33.0.889.0 Mobile/06I985 Safari/534.0",Segment A,"Imphal, Nagaland",145.0.196.215,,,Server,2026-03-26 15:06:31
2023-02-09 04:59:10,203.113.93.191,77.149.29.1,7013,28921,UDP,648,Data,FTP,Vitae maxime repudiandae officiis magni. Suscipit eum consequatur aut.,IoC Detected,36.52,,Intrusion,Known Pattern B,Logged,Medium,Shalv Banik,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.23.2 (KHTML, like Gecko) Version/4.0.1 Safari/535.23.2",Segment B,"Bhiwandi, Arunachal Pradesh",96.125.60.59,Log Data,,Server,2026-03-26 15:06:31
2022-11-07 19:21:24,204.75.14.242,90.40.120.117,54680,49815,TCP,814,Control,FTP,"Vitae reprehenderit quam quis autem. Voluptatem unde deleniti expedita harum qui. Ratione repellat explicabo.
Earum quidem voluptate fugiat unde. Id ab at quisquam occaecati autem inventore.",IoC Detected,68.51,,Malware,Known Pattern B,Ignored,Low,Rohan Chanda,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; cv-RU) AppleWebKit/535.20.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.20.6",Segment A,"Kadapa, Nagaland",30.106.250.109,,,Server,2026-03-26 15:06:32
2022-12-28 18:00:57,145.9.155.181,166.52.146.36,64598,2527,TCP,905,Control,HTTP,"Natus optio non. Blanditiis sit molestiae deleniti.
Quas laborum pariatur ipsam ratione assumenda adipisci. Sunt eligendi velit assumenda laboriosam.",IoC Detected,5.38,,Malware,Known Pattern B,Blocked,High,Anahita Khare,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/52.0.842.0 Mobile/83C219 Safari/533.1",Segment A,"Karnal, Uttarakhand",23.173.1.127,Log Data,Alert Data,Server,2026-03-26 15:06:32
2020-05-02 20:02:11,81.114.103.16,69.40.248.242,36391,8481,ICMP,1208,Data,DNS,Aperiam asperiores distinctio nostrum perspiciatis consequatur. Aliquid maiores deleniti tenetur. Aliquid eligendi pariatur consequatur corporis nam.,IoC Detected,97.35,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Madhav Edwin,Opera/8.64.(X11; Linux x86_64; kw-GB) Presto/2.9.171 Version/11.00,Segment C,"Kirari Suleman Nagar, Maharashtra",,Log Data,,Firewall,2026-03-26 15:06:32
2021-08-01 17:00:25,36.7.122.166,104.5.212.126,8288,61508,TCP,1100,Control,HTTP,"Eligendi possimus doloribus nesciunt. Excepturi magnam odio quia. Cumque enim error eos.
Sequi quas sit in neque saepe amet. Dolorem quaerat eum dignissimos corrupti incidunt similique numquam.",,7.22,,Intrusion,Known Pattern B,Ignored,High,Inaaya  Majumdar,Mozilla/5.0 (Android 5.1.1; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,Segment C,"Satara, Odisha",,Log Data,,Firewall,2026-03-26 15:06:32
2021-12-09 16:10:16,124.186.217.219,158.176.141.78,22403,27498,ICMP,701,Data,DNS,Saepe maiores dolore inventore expedita tenetur. Ab et minima odio. Eveniet repellat alias reiciendis adipisci cupiditate.,IoC Detected,81.23,,Intrusion,Known Pattern B,Ignored,High,Miraya Chaudhari,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_1; rv:1.9.3.20) Gecko/3430-06-08 20:56:28 Firefox/3.6.6,Segment C,"Sasaram, Uttarakhand",,Log Data,,Server,2026-03-26 15:06:32
2023-02-16 16:20:20,212.3.78.136,86.124.9.126,63682,63551,ICMP,600,Control,FTP,Neque incidunt commodi id. Maxime rerum temporibus nostrum explicabo tenetur. Officiis officia illo similique asperiores reprehenderit.,,38.9,,Malware,Known Pattern A,Blocked,High,Zain Shetty,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lo-LA) AppleWebKit/533.29.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.29.1",Segment A,"Bareilly, Sikkim",102.97.225.57,,,Server,2026-03-26 15:06:33
2021-05-01 06:54:00,146.155.187.252,53.187.140.15,56911,18105,TCP,743,Control,HTTP,"Esse aperiam tenetur qui.
Ipsum itaque doloremque impedit est quibusdam. Doloribus nobis voluptatum quisquam alias libero aliquam.",,3.44,Alert Triggered,Malware,Known Pattern A,Blocked,High,Jayan Shere,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.6.2 (KHTML, like Gecko) Version/5.0.1 Safari/532.6.2",Segment A,"Shahjahanpur, Mizoram",,,Alert Data,Server,2026-03-26 15:06:33
